uid,date,n_convo,minutes_convo,n_unlocks,n_scans,n_bt_unique,devices_per_scan,sleep,stress,deadline_day,weekday,weekend,day_num,sleep_pm,sleep_cwc,stress_pm,stress_cwc,big5_num,big5_c
15,2013-07-05,0,0,0,0,0,NA,NA,NA,1,Fri,0,102,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-06,0,0,0,0,0,NA,NA,NA,1,Sat,1,103,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-07,0,0,0,0,0,NA,NA,NA,1,Sun,1,104,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-08,0,0,0,0,0,NA,NA,NA,1,Mon,0,105,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-09,0,0,0,0,0,NA,NA,NA,1,Tue,0,106,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-10,0,0,0,0,0,NA,NA,NA,1,Wed,0,107,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-11,0,0,0,0,0,NA,NA,NA,1,Thu,0,108,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-12,0,0,0,0,0,NA,NA,NA,1,Fri,0,109,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-13,0,0,0,0,0,NA,NA,NA,1,Sat,1,110,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-14,0,0,0,0,0,NA,NA,NA,1,Sun,1,111,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-15,0,0,0,0,0,NA,NA,NA,1,Mon,0,112,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-16,0,0,0,0,0,NA,NA,NA,1,Tue,0,113,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-17,0,0,0,0,0,NA,NA,NA,1,Wed,0,114,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-18,0,0,0,0,0,NA,NA,NA,1,Thu,0,115,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-19,0,0,0,0,0,NA,NA,NA,1,Fri,0,116,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-20,0,0,0,0,0,NA,NA,NA,1,Sat,1,117,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-21,0,0,0,0,0,NA,NA,NA,1,Sun,1,118,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-22,0,0,0,0,0,NA,NA,NA,1,Mon,0,119,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-23,0,0,0,0,0,NA,NA,NA,1,Tue,0,120,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-24,0,0,0,0,0,NA,NA,NA,1,Wed,0,121,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-25,0,0,0,0,0,NA,NA,NA,1,Thu,0,122,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-26,0,0,0,0,0,NA,NA,NA,1,Fri,0,123,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-27,0,0,0,0,0,NA,NA,NA,1,Sat,1,124,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-28,0,0,0,0,0,NA,NA,NA,1,Sun,1,125,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-29,0,0,0,0,0,NA,NA,NA,1,Mon,0,126,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-30,0,0,0,0,0,NA,NA,NA,1,Tue,0,127,7,NA,1.7142857142857142,NA,NA,NA
15,2013-07-31,0,0,0,0,0,NA,NA,NA,1,Wed,0,128,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-01,0,0,0,0,0,NA,NA,NA,1,Thu,0,129,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-02,0,0,0,0,0,NA,NA,NA,1,Fri,0,130,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-03,0,0,0,0,0,NA,NA,NA,1,Sat,1,131,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-04,0,0,0,0,0,NA,NA,NA,1,Sun,1,132,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-05,0,0,0,0,0,NA,NA,NA,1,Mon,0,133,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-06,0,0,0,0,0,NA,NA,NA,1,Tue,0,134,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-07,0,0,0,0,0,NA,NA,NA,1,Wed,0,135,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-08,0,0,0,0,0,NA,NA,NA,1,Thu,0,136,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-09,0,0,0,0,0,NA,NA,NA,1,Fri,0,137,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-10,0,0,0,0,0,NA,NA,NA,1,Sat,1,138,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-11,0,0,0,0,0,NA,NA,NA,1,Sun,1,139,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-12,0,0,0,0,0,NA,NA,NA,1,Mon,0,140,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-13,0,0,0,0,0,NA,NA,NA,1,Tue,0,141,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-14,0,0,0,0,0,NA,NA,NA,1,Wed,0,142,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-15,0,0,0,0,0,NA,NA,NA,1,Thu,0,143,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-16,0,0,0,0,0,NA,NA,NA,1,Fri,0,144,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-17,0,0,0,0,0,NA,NA,NA,1,Sat,1,145,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-18,0,0,0,0,0,NA,NA,NA,1,Sun,1,146,7,NA,1.7142857142857142,NA,NA,NA
15,2013-08-19,0,0,0,0,0,NA,NA,NA,1,Mon,0,147,7,NA,1.7142857142857142,NA,NA,NA
16,2013-03-24,0,0,0,0,0,NA,NA,NA,0,Sun,1,1,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-03-27,29,0,5,47,95,2.021276595744681,7,1,1,Wed,0,2,8.033898305084746,-1.0338983050847457,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-03-28,28,0,5,63,65,1.0317460317460319,7,1,1,Thu,0,3,8.033898305084746,-1.0338983050847457,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-03-29,31,0,3,49,41,0.8367346938775511,8,1,1,Fri,0,4,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-03-30,51,0,3,13,9,0.6923076923076923,8,1,1,Sat,1,5,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-03-31,35,0,5,22,38,1.7272727272727273,9,4,1,Sun,1,6,8.033898305084746,0.9661016949152543,2.0694444444444446,1.9305555555555554,NA,NA
16,2013-04-01,32,0,6,40,45,1.125,8,NA,1,Mon,0,7,8.033898305084746,-0.03389830508474567,2.0694444444444446,NA,NA,NA
16,2013-04-02,41,0,3,60,22,0.36666666666666664,9,1,1,Tue,0,8,8.033898305084746,0.9661016949152543,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-04-03,21,0,2,30,43,1.4333333333333333,8,2.3333333333333335,1,Wed,0,9,8.033898305084746,-0.03389830508474567,2.0694444444444446,0.26388888888888884,NA,NA
16,2013-04-04,36,0,3,30,62,2.066666666666667,8,1,1,Thu,0,10,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-04-05,28,0,4,17,17,1,8,2.5,1,Fri,0,11,8.033898305084746,-0.03389830508474567,2.0694444444444446,0.43055555555555536,NA,NA
16,2013-04-06,44,0,1,16,7,0.4375,10,4,1,Sat,1,12,8.033898305084746,1.9661016949152543,2.0694444444444446,1.9305555555555554,NA,NA
16,2013-04-07,37,0,3,42,29,0.6904761904761905,8,1,1,Sun,1,13,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-04-08,33,0,3,31,45,1.4516129032258065,7,2.25,1,Mon,0,14,8.033898305084746,-1.0338983050847457,2.0694444444444446,0.18055555555555536,NA,NA
16,2013-04-09,41,0,2,9,10,1.1111111111111112,8,1,1,Tue,0,15,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-04-10,37,0,7,23,43,1.8695652173913044,6,2.25,1,Wed,0,16,8.033898305084746,-2.0338983050847457,2.0694444444444446,0.18055555555555536,NA,NA
16,2013-04-11,17,0,2,19,54,2.8421052631578947,9,2,1,Thu,0,17,8.033898305084746,0.9661016949152543,2.0694444444444446,-0.06944444444444464,NA,NA
16,2013-04-12,20,0,7,21,9,0.42857142857142855,6,2.5,1,Fri,0,18,8.033898305084746,-2.0338983050847457,2.0694444444444446,0.43055555555555536,NA,NA
16,2013-04-13,31,0,2,8,7,0.875,9,1,1,Sat,1,19,8.033898305084746,0.9661016949152543,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-04-14,52,0,5,24,6,0.25,7,2,1,Sun,1,20,8.033898305084746,-1.0338983050847457,2.0694444444444446,-0.06944444444444464,NA,NA
16,2013-04-15,54,0,3,41,60,1.4634146341463414,5,3,1,Mon,0,21,8.033898305084746,-3.0338983050847457,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-04-16,27,0,2,16,6,0.375,8,1,1,Tue,0,22,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-04-17,29,0,7,25,60,2.4,7,1,1,Wed,0,23,8.033898305084746,-1.0338983050847457,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-04-18,46,0,7,32,92,2.875,7,1.5,1,Thu,0,24,8.033898305084746,-1.0338983050847457,2.0694444444444446,-0.5694444444444446,NA,NA
16,2013-04-19,44,0,4,20,43,2.15,7,2.3333333333333335,1,Fri,0,25,8.033898305084746,-1.0338983050847457,2.0694444444444446,0.26388888888888884,NA,NA
16,2013-04-20,46,0,3,10,6,0.6,7,2,1,Sat,1,26,8.033898305084746,-1.0338983050847457,2.0694444444444446,-0.06944444444444464,NA,NA
16,2013-04-21,21,0,6,28,28,1,8,3,1,Sun,1,27,8.033898305084746,-0.03389830508474567,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-04-22,27,0,1,26,99,3.8076923076923075,7,3,1,Mon,0,28,8.033898305084746,-1.0338983050847457,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-04-23,33,0,5,38,54,1.4210526315789473,8,1,1,Tue,0,29,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-04-24,35,0,3,26,14,0.5384615384615384,NA,NA,1,Wed,0,30,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-04-25,21,0,1,8,12,1.5,NA,NA,1,Thu,0,31,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-04-26,94,0,5,9,33,3.6666666666666665,7,3,1,Fri,0,32,8.033898305084746,-1.0338983050847457,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-04-27,19,0,5,0,0,NA,NA,NA,1,Sat,1,33,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-04-28,32,0,3,0,0,NA,7,3,1,Sun,1,34,8.033898305084746,-1.0338983050847457,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-04-29,15,0,1,0,0,NA,6,3,1,Mon,0,35,8.033898305084746,-2.0338983050847457,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-04-30,0,0,4,0,0,NA,6,3.3333333333333335,1,Tue,0,36,8.033898305084746,-2.0338983050847457,2.0694444444444446,1.2638888888888888,NA,NA
16,2013-05-01,1,0,6,27,80,2.962962962962963,8,NA,1,Wed,0,37,8.033898305084746,-0.03389830508474567,2.0694444444444446,NA,NA,NA
16,2013-05-02,34,0,4,29,74,2.5517241379310347,8,1,1,Thu,0,38,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-05-03,22,0,7,23,45,1.9565217391304348,9,3,1,Fri,0,39,8.033898305084746,0.9661016949152543,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-05-04,44,0,3,14,8,0.5714285714285714,8,1,1,Sat,1,40,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-05-05,39,0,4,30,13,0.43333333333333335,8,2,1,Sun,1,41,8.033898305084746,-0.03389830508474567,2.0694444444444446,-0.06944444444444464,NA,NA
16,2013-05-06,19,0,3,81,94,1.1604938271604939,7,3,1,Mon,0,42,8.033898305084746,-1.0338983050847457,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-05-07,25,0,4,22,27,1.2272727272727273,8,2.3333333333333335,1,Tue,0,43,8.033898305084746,-0.03389830508474567,2.0694444444444446,0.26388888888888884,NA,NA
16,2013-05-08,40,0,5,42,97,2.3095238095238093,10,1,1,Wed,0,44,8.033898305084746,1.9661016949152543,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-05-09,19,0,3,55,60,1.0909090909090908,NA,2.5,1,Thu,0,45,8.033898305084746,NA,2.0694444444444446,0.43055555555555536,NA,NA
16,2013-05-10,40,0,3,69,58,0.8405797101449275,9,3,1,Fri,0,46,8.033898305084746,0.9661016949152543,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-05-11,7,0,7,31,20,0.6451612903225806,10,2,1,Sat,1,47,8.033898305084746,1.9661016949152543,2.0694444444444446,-0.06944444444444464,NA,NA
16,2013-05-12,2,0,3,49,31,0.6326530612244898,6,1,1,Sun,1,48,8.033898305084746,-2.0338983050847457,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-05-13,1,0,4,43,63,1.4651162790697674,13,NA,1,Mon,0,49,8.033898305084746,4.966101694915254,2.0694444444444446,NA,NA,NA
16,2013-05-14,30,0,2,31,10,0.3225806451612903,9,2,1,Tue,0,50,8.033898305084746,0.9661016949152543,2.0694444444444446,-0.06944444444444464,NA,NA
16,2013-05-15,33,0,6,50,64,1.28,9,2.6666666666666665,1,Wed,0,51,8.033898305084746,0.9661016949152543,2.0694444444444446,0.5972222222222219,NA,NA
16,2013-05-16,41,0,4,69,69,1,NA,2,1,Thu,0,52,8.033898305084746,NA,2.0694444444444446,-0.06944444444444464,NA,NA
16,2013-05-17,21,0,4,67,72,1.0746268656716418,8,4,1,Fri,0,53,8.033898305084746,-0.03389830508474567,2.0694444444444446,1.9305555555555554,NA,NA
16,2013-05-18,13,0,2,34,28,0.8235294117647058,8,1,1,Sat,1,54,8.033898305084746,-0.03389830508474567,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-05-19,1,0,1,20,35,1.75,13,2.5,1,Sun,1,55,8.033898305084746,4.966101694915254,2.0694444444444446,0.43055555555555536,NA,NA
16,2013-05-20,0,0,5,52,69,1.3269230769230769,9,2.25,1,Mon,0,56,8.033898305084746,0.9661016949152543,2.0694444444444446,0.18055555555555536,NA,NA
16,2013-05-21,3,0,2,19,41,2.1578947368421053,7,2.5,1,Tue,0,57,8.033898305084746,-1.0338983050847457,2.0694444444444446,0.43055555555555536,NA,NA
16,2013-05-22,36,0,5,66,68,1.0303030303030303,6,1,1,Wed,0,58,8.033898305084746,-2.0338983050847457,2.0694444444444446,-1.0694444444444446,NA,NA
16,2013-05-23,24,0,5,76,65,0.8552631578947368,6,2.5,1,Thu,0,59,8.033898305084746,-2.0338983050847457,2.0694444444444446,0.43055555555555536,NA,NA
16,2013-05-24,12,0,3,19,7,0.3684210526315789,13,1.5,1,Fri,0,60,8.033898305084746,4.966101694915254,2.0694444444444446,-0.5694444444444446,NA,NA
16,2013-05-25,0,0,2,37,19,0.5135135135135135,8,NA,1,Sat,1,61,8.033898305084746,-0.03389830508474567,2.0694444444444446,NA,NA,NA
16,2013-05-26,0,0,2,41,27,0.6585365853658537,9,NA,1,Sun,1,62,8.033898305084746,0.9661016949152543,2.0694444444444446,NA,NA,NA
16,2013-05-27,0,0,5,17,57,3.3529411764705883,13,NA,1,Mon,0,63,8.033898305084746,4.966101694915254,2.0694444444444446,NA,NA,NA
16,2013-05-28,0,0,4,28,30,1.0714285714285714,11,3,1,Tue,0,64,8.033898305084746,2.9661016949152543,2.0694444444444446,0.9305555555555554,NA,NA
16,2013-05-29,29,0,3,65,45,0.6923076923076923,1,NA,1,Wed,0,65,8.033898305084746,-7.033898305084746,2.0694444444444446,NA,NA,NA
16,2013-05-30,0,0,0,0,0,NA,NA,NA,1,Thu,0,66,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-05-31,0,0,0,0,0,NA,NA,NA,1,Fri,0,67,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-01,0,0,0,0,0,NA,NA,NA,1,Sat,1,68,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-02,0,0,0,0,0,NA,NA,NA,1,Sun,1,69,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-03,0,0,0,0,0,NA,NA,NA,1,Mon,0,70,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-04,0,0,0,0,0,NA,NA,NA,1,Tue,0,71,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-05,0,0,0,0,0,NA,NA,NA,1,Wed,0,72,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-06,0,0,0,0,0,NA,NA,NA,1,Thu,0,73,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-07,0,0,0,0,0,NA,NA,NA,1,Fri,0,74,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-08,0,0,0,0,0,NA,NA,NA,1,Sat,1,75,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-09,0,0,0,0,0,NA,NA,NA,1,Sun,1,76,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-10,0,0,0,0,0,NA,NA,NA,1,Mon,0,77,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-11,0,0,0,0,0,NA,NA,NA,1,Tue,0,78,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-12,0,0,0,0,0,NA,NA,NA,1,Wed,0,79,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-13,0,0,0,0,0,NA,NA,NA,1,Thu,0,80,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-14,0,0,0,0,0,NA,NA,NA,1,Fri,0,81,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-15,0,0,0,0,0,NA,NA,NA,1,Sat,1,82,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-16,0,0,0,0,0,NA,NA,NA,1,Sun,1,83,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-17,0,0,0,0,0,NA,NA,NA,1,Mon,0,84,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-18,0,0,0,0,0,NA,NA,NA,1,Tue,0,85,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-19,0,0,0,0,0,NA,NA,NA,1,Wed,0,86,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-20,0,0,0,0,0,NA,NA,NA,1,Thu,0,87,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-21,0,0,0,0,0,NA,NA,NA,1,Fri,0,88,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-22,0,0,0,0,0,NA,NA,NA,1,Sat,1,89,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-23,0,0,0,0,0,NA,NA,NA,1,Sun,1,90,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-24,0,0,0,0,0,NA,NA,NA,1,Mon,0,91,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-25,0,0,0,0,0,NA,NA,NA,1,Tue,0,92,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-26,0,0,0,0,0,NA,NA,NA,1,Wed,0,93,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-27,0,0,0,0,0,NA,NA,NA,1,Thu,0,94,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-28,0,0,0,0,0,NA,NA,NA,1,Fri,0,95,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-29,0,0,0,0,0,NA,NA,NA,1,Sat,1,96,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-06-30,0,0,0,0,0,NA,NA,NA,1,Sun,1,97,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-01,0,0,0,0,0,NA,NA,NA,1,Mon,0,98,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-02,0,0,0,0,0,NA,NA,NA,1,Tue,0,99,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-03,0,0,0,0,0,NA,NA,NA,1,Wed,0,100,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-04,0,0,0,0,0,NA,NA,NA,1,Thu,0,101,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-05,0,0,0,0,0,NA,NA,NA,1,Fri,0,102,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-06,0,0,0,0,0,NA,NA,NA,1,Sat,1,103,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-07,0,0,0,0,0,NA,NA,NA,1,Sun,1,104,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-08,0,0,0,0,0,NA,NA,NA,1,Mon,0,105,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-09,0,0,0,0,0,NA,NA,NA,1,Tue,0,106,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-10,0,0,0,0,0,NA,NA,NA,1,Wed,0,107,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-11,0,0,0,0,0,NA,NA,NA,1,Thu,0,108,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-12,0,0,0,0,0,NA,NA,NA,1,Fri,0,109,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-13,0,0,0,0,0,NA,NA,NA,1,Sat,1,110,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-14,0,0,0,0,0,NA,NA,NA,1,Sun,1,111,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-15,0,0,0,0,0,NA,NA,NA,1,Mon,0,112,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-16,0,0,0,0,0,NA,NA,NA,1,Tue,0,113,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-17,0,0,0,0,0,NA,NA,NA,1,Wed,0,114,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-18,0,0,0,0,0,NA,NA,NA,1,Thu,0,115,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-19,0,0,0,0,0,NA,NA,NA,1,Fri,0,116,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-20,0,0,0,0,0,NA,NA,NA,1,Sat,1,117,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-21,0,0,0,0,0,NA,NA,NA,1,Sun,1,118,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-22,0,0,0,0,0,NA,NA,NA,1,Mon,0,119,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-23,0,0,0,0,0,NA,NA,NA,1,Tue,0,120,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-24,0,0,0,0,0,NA,NA,NA,1,Wed,0,121,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-25,0,0,0,0,0,NA,NA,NA,1,Thu,0,122,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-26,0,0,0,0,0,NA,NA,NA,1,Fri,0,123,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-27,0,0,0,0,0,NA,NA,NA,1,Sat,1,124,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-28,0,0,0,0,0,NA,NA,NA,1,Sun,1,125,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-29,0,0,0,0,0,NA,NA,NA,1,Mon,0,126,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-30,0,0,0,0,0,NA,NA,NA,1,Tue,0,127,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-07-31,0,0,0,0,0,NA,NA,NA,1,Wed,0,128,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-01,0,0,0,0,0,NA,NA,NA,1,Thu,0,129,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-02,0,0,0,0,0,NA,NA,NA,1,Fri,0,130,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-03,0,0,0,0,0,NA,NA,NA,1,Sat,1,131,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-04,0,0,0,0,0,NA,NA,NA,1,Sun,1,132,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-05,0,0,0,0,0,NA,NA,NA,1,Mon,0,133,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-06,0,0,0,0,0,NA,NA,NA,1,Tue,0,134,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-07,0,0,0,0,0,NA,NA,NA,1,Wed,0,135,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-08,0,0,0,0,0,NA,NA,NA,1,Thu,0,136,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-09,0,0,0,0,0,NA,NA,NA,1,Fri,0,137,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-10,0,0,0,0,0,NA,NA,NA,1,Sat,1,138,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-11,0,0,0,0,0,NA,NA,NA,1,Sun,1,139,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-12,0,0,0,0,0,NA,NA,NA,1,Mon,0,140,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-13,0,0,0,0,0,NA,NA,NA,1,Tue,0,141,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-14,0,0,0,0,0,NA,NA,NA,1,Wed,0,142,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-15,0,0,0,0,0,NA,NA,NA,1,Thu,0,143,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-16,0,0,0,0,0,NA,NA,NA,1,Fri,0,144,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-17,0,0,0,0,0,NA,NA,NA,1,Sat,1,145,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-18,0,0,0,0,0,NA,NA,NA,1,Sun,1,146,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
16,2013-08-19,0,0,0,0,0,NA,NA,NA,1,Mon,0,147,8.033898305084746,NA,2.0694444444444446,NA,NA,NA
17,2013-03-24,0,0,0,0,0,NA,NA,NA,0,Sun,1,1,5.109375,NA,2.857142857142857,NA,NA,NA
17,2013-03-27,18,0,6,43,55,1.2790697674418605,6,NA,1,Wed,0,2,5.109375,0.890625,2.857142857142857,NA,NA,NA
17,2013-03-28,25,0,6,44,37,0.8409090909090909,7,1,1,Thu,0,3,5.109375,1.890625,2.857142857142857,-1.8571428571428572,NA,NA
17,2013-03-29,17,0,3,40,46,1.15,7,NA,1,Fri,0,4,5.109375,1.890625,2.857142857142857,NA,NA,NA
